ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics
1207,Big Deal,2001,2,6,120,12,118,5,,,,
16914,Shrieks & Creaks,1988,2,4,0,0,46,5,,,,
307,Candidate,1991,2,6,90,10,180,5,,,,
8456,Fight on the Beaches,1985,2,2,120,12,45,5,,,,
29939,Animal Express,2007,2,5,20,5,49,5,,,,
37127,Uno: 30 Year Anniversary Edition,2001,2,10,30,7,37,5,,,,
265571,Monopoly: Game of Thrones,2018,2,6,0,0,82,5,,,,
124958,1984: Animal Farm,2012,3,5,90,12,77,5,,,,
144346,Mess Machine,2014,2,4,30,10,72,5,,,,
4097,Raise the Roof,1982,2,4,60,7,51,5,,,,
5605,I Think You Think I Think,1984,2,6,60,12,32,5,,,,
27674,Nacho Loco,2007,2,6,20,8,199,5,,,,
2390,Race to Riches,1989,2,4,45,10,42,5,,,,
20781,Café Race,2005,3,6,15,8,150,5,,,,
102750,Math Dice Jr.,0,2,0,10,6,48,5,,,,
2143,UNO Hearts,1994,2,8,30,7,138,5,,,,
208316,3UP 3DOWN,2016,2,6,15,7,44,5,,,,
220440,1500: The New World,2017,2,6,60,12,42,5,,,,
132785,Monopoly: CityVille,2012,2,4,75,8,42,5,,,,
17635,Mob City,2005,2,6,120,12,31,5,,,,
2169,Arcadia: The Wyld Hunt,1996,1,5,30,10,150,5,,,,
13576,Math Dice,2003,1,0,10,8,85,5,,,,
1908,G.O.O.T.M.U.,1992,2,6,60,12,120,5,,,,
3294,Dumm gelaufen!,1998,2,6,30,10,274,5,,,,
11965,Topminos,1998,2,4,20,6,43,5,,,,
14662,NE-spelet,1999,1,6,180,14,67,5,,,,
12057,Mini Funny Bunny,2004,2,4,10,4,62,5,,,,
2974,Scoop,1953,2,4,45,7,123,5,,,,
41955,Eurooppa Tietopeli,0,2,6,45,12,48,5,,,,
4903,Columbo Detective Game,1973,2,4,60,10,40,5,,,,
6153,Crisis: 2000,1994,2,2,60,12,33,5,,,,
131484,Hoppa Galoppa,2012,2,4,10,4,31,5,,,,
21,Gateway to the Stars,1994,1,7,0,12,32,5,,,,
237153,Fruit Ninja: Combo Party,2018,3,6,40,8,127,5,,,,
42636,Gemischtes Doppel,2006,1,6,30,16,95,5,,,,
22799,Legie,2005,2,2,15,10,98,5,,,,
8725,Red Star/White Star: Tactical Combat in Europe in the 1970's,1972,2,2,90,12,95,5,,,,
1617,Icebergs,1982,2,6,60,10,60,5,,,,
8475,Tempus Draconis,2003,2,6,60,10,87,5,,,,
136244,Miau!,2013,2,4,10,5,33,5,,,,
225828,Hot Seat,0,4,10,90,17,35,5,,,,
5011,Monsters of the Midway,1982,2,2,60,10,32,5,,,,
214276,Bounce-Off Rock 'N' Rollz!,2014,2,4,0,7,40,5,,,,
4402,Bayon,2002,2,4,30,10,175,5,,,,
150276,Squillo: Bordello d'Oriente,2013,2,6,50,18,55,5,,,,
10341,Disney Charades Game,1999,4,99,45,5,55,5,,,,
16649,Prickly Pile-Up,0,2,2,10,5,45,5,,,,
6272,Junior Stratego,1997,2,2,30,4,85,5,,,,
168390,Set Schnupperspiel,2014,1,8,20,8,33,5,,,,
218460,Giant UNO,2015,2,10,0,7,32,5,,,,
9471,Crazy Bugs,1991,2,4,10,5,42,5,,,,
23228,Evo,0,2,4,30,8,33,5,,,,
6869,Bethump'd with Words,1995,2,8,60,13,51,5,,,,
232950,Dare to Dream,2018,2,4,60,10,63,5,,,,
111426,Terra Evolution: Tree of Life,2013,2,5,60,10,41,5,,,,
16746,Evolution,2005,4,0,45,12,37,5,,,,
154878,Little Dungeon: Turtle Rock,2014,2,5,15,5,83,5,,,,
6395,Combat,1963,2,2,60,7,32,5,,,,
2264,Isaac Asimov's Super Quiz,1982,2,30,45,12,72,5,,,,
110525,Sagaland Mitbringspiel,2011,2,4,20,6,53,5,,,,
123506,Wonderland,2012,2,6,45,15,46,5,,,,
244951,Round the World,2018,2,4,15,8,40,5,,,,
20833,Code Sudoku,2005,1,4,0,7,41,5,,,,
180311,Squillo: Marchettari Sprovveduti,2014,2,6,30,18,32,5,,,,
210901,Eyes on the Prize,2016,2,4,20,6,30,5,,,,
37988,Trivial Pursuit: 25th Anniversary Edition,2008,2,36,90,12,292,5,,,,
212027,Balloon Pop!,2017,1,10,10,13,222,5,,,,
197451,Rail Raiders Infinite,2017,2,4,30,14,297,5,,,,
8497,Torches & Pitchforks,2003,2,5,30,12,221,5,,,,
19040,ChiZo RISING,2005,2,4,20,8,168,5,,,,
3554,Rich Uncle,1946,3,5,30,8,76,5,,,,
7667,History's Mysteries Card Game,2003,2,6,45,10,61,5,,,,
132145,Two Crowns,2012,2,2,15,8,43,5,,,,
302238,Crazy Farmers and the Clôtures Électriques,2020,1,4,60,14,135,5,,,,
16699,Such & Such,2005,4,10,40,10,40,5,,,,
10590,The Big One,1996,2,2,60,12,36,5,,,,
90930,Witty Pong,2011,2,8,10,8,32,5,,,,
35896,Succesvol slecht zijn,2008,2,6,25,0,30,5,,,,
62395,Pokémon TCG: Rumble,2009,2,7,30,7,30,5,,,,
179124,Air Alliance,2015,2,4,80,8,41,5,,,,
40966,In Love,2007,2,2,40,16,45,5,,,,
5012,Snit Smashing,1977,2,4,60,12,144,5,,,,
7963,Clash of Steel,1984,2,2,180,12,57,5,,,,
139401,Realm of Heroes,2015,2,6,45,8,51,5,,,,
7031,Flying Circus: Tactical Aerial Combat,,,,,,,,,,,
2103,Project KGB: The Double Agent,1973,4,4,30,10,41,5,,,,
117815,Mapominoes: United Kingdom,2011,2,5,20,8,43,5,,,,
1267,Polar Dare!,1991,2,4,30,8,115,5,,,,
216647,DiceBot MegaFun,2017,2,4,30,14,61,5,,,,
135581,Pointless: The Travel Game,2012,2,4,0,10,30,5,,,,
32742,Bookchase,2007,2,6,45,0,31,5,,,,
18968,Barbacan,1973,2,6,90,8,30,5,,,,
220597,INTERACTION: No more boredom!,2017,2,9,60,8,41,6,,,,
136585,Bejeweled,2013,2,4,30,8,86,5,,,,
9368,Ave Tenebrae,1982,2,4,120,0,70,5,,,,
175855,Epic Roll,2015,2,3,20,14,88,5,,,,
761,The Great Brain Robbery,2000,3,7,60,10,561,5,,,,
114284,Monopoly: Futurama Collector's Edition,2011,2,6,120,8,35,5,,,,
16975,Teen Titans Collectible Card Game,2005,2,2,0,8,30,5,,,,
11414,Politics as Usual,2005,2,6,60,12,67,5,,,,
3896,Struggle For The Throne: Star Trek III,1984,2,6,60,12,30,5,,,,
177750,Wild Cats,2015,3,6,10,10,41,5,,,,
10075,Claim to Fame,1990,4,99,60,13,40,5,,,,
160413,Shadow of the Elder Gods,2015,1,4,20,13,107,5,,,,
13648,Ligretto 2,2004,2,2,10,8,159,5,,,,
196953,Battle Yahtzee: Alien vs. Predator,2016,1,4,0,8,44,5,,,,
159044,The Hobbit: Enchanted Gold,2014,2,2,30,8,181,5,,,,
23389,Les Cabanes de M'sieur Robinson,2006,2,4,45,9,33,5,,,,
137358,Mau Mau Extreme,2012,2,6,30,6,33,5,,,,
229165,The Open Road,2017,2,6,60,13,30,6,,,,
4069,Don't You Forget It,1997,2,2,30,8,62,5,,,,
26349,Wojny Napoleonskie,1989,2,2,180,12,49,5,,,,
76065,Pictionary Card Game,2009,4,8,20,8,157,5,,,,
66047,Fast Lane,2010,2,6,10,6,44,5,,,,
6573,Husch Husch kleine Hexe,1994,2,6,15,3,79,5,,,,
25967,Scene It? Marvel Deluxe,2006,2,12,60,8,62,5,,,,
20525,Knock Out Whist,0,2,7,15,6,54,5,,,,
166509,Pinocchio: True or False,2014,4,10,30,8,50,5,,,,
143459,The Hobbit: An Unexpected Journey - Journey to the Lonely Mountain Strategy Game,2013,2,4,60,14,48,5,,,,
1397,Crash Pilot,1999,2,5,20,6,108,5,,,,
268582,Smash City,2019,2,4,30,14,38,5,,,,
4586,Bärenspiel,1983,2,5,15,4,42,5,,,,
177807,King Arthur,2014,1,4,45,8,37,5,,,,
167827,Butim,2014,2,7,30,14,40,5,,,,
6574,Mad Dash!,1991,2,2,10,8,34,5,,,,
34383,Kalle Kanalratte,2008,2,5,15,4,34,5,,,,
10917,Don't  Quote Me,2003,2,5,60,14,33,5,,,,
105866,Seven!,2011,3,5,20,7,31,6,,,,
59060,PsychoPet: The Nutty Pet Clinic,2009,2,6,30,8,66,5,,,,
41783,Hochstapler,2009,3,7,20,8,116,5,,,,
41310,Wiggling Cow,2009,1,4,15,6,43,5,,,,
2625,Das Pferd von Troja,1993,2,4,40,10,66,5,,,,
183478,Ciao!,2015,2,6,20,7,37,5,,,,
603,Putsch,1998,3,6,120,16,94,5,,,,
179975,Secret Santa,2015,4,8,60,9,62,5,,,,
20832,Halli Galli Junior,1998,2,4,15,4,172,5,,,,
6708,Eureka!,2002,2,4,20,6,54,5,,,,
121790,Mines of the Sacred Dragon,2012,1,5,30,10,42,5,,,,
462,Esels-Rennen,1989,2,6,15,8,118,5,,,,
5999,The Italian Campaign: Salerno,1992,2,2,240,12,69,5,,,,
49454,Chicago Gangsters,2009,3,5,60,12,78,5,,,,
184383,Disney Eye Found It!,2013,1,6,30,4,176,5,,,,
271040,Tricky Druids,2019,2,4,30,8,69,5,,,,
406,Meteo,1989,2,4,90,10,98,5,,,,
29626,Robotics,2007,3,5,60,12,179,5,,,,
4972,Lost Gold,1975,2,2,45,8,34,5,,,,
19697,Taverne de la Crypte,2004,3,5,45,10,31,5,,,,
13917,Hurtgen Forest: Approach to the Roer,,,,,,,,,,,
3516,Option,1982,2,4,60,8,87,5,,,,
7651,Europe at War,1993,2,5,300,12,55,5,,,,
197788,Final Boss: The card game,2016,1,6,60,12,58,6,,,,
31274,Zacrobates,2000,2,4,20,7,135,5,,,,
31361,Battleship Torpedo Attack,2007,2,2,30,0,42,5,,,,
31585,Piekło na Pacyfiku,1994,2,2,30,0,43,5,,,,
85992,Kaiten Sushi,2010,2,4,30,8,37,5,,,,
1537,C&O/B&O,1969,1,2,360,10,64,5,,,,
4118,Slide 5,1980,2,2,10,8,61,5,,,,
191478,Ice Cult,2016,2,4,30,10,36,5,,,,
120264,Turista Mundial,0,2,6,45,9,45,5,,,,
72766,SmileyFace,2010,4,8,30,8,446,5,,,,
58374,Chelsea,2009,3,6,40,8,62,5,,,,
10813,Aya,1992,1,8,20,8,45,5,,,,
1619,The Roaring 20's,1981,3,6,180,12,42,5,,,,
43167,The Livestock Market,2009,2,4,20,7,42,5,,,,
240511,Rick and Morty: Tráfico de Megasemillas,2017,2,5,30,12,39,5,,,,
25642,Kasl,2006,2,4,120,10,53,5,,,,
74098,Trivial Pursuit: The 90s,2005,2,36,45,0,47,5,,,,
283229,I Dissent,2019,3,9,40,14,44,5,,,,
150659,Warage Card Game,2013,2,4,15,10,51,5,,,,
1567,Stockers!,1995,3,6,90,12,49,5,,,,
104234,Sour Apples to Apples,2011,4,8,30,12,234,5,,,,
18050,Argue,2005,3,10,0,0,43,5,,,,
82037,Chicken Chase,2010,2,4,0,8,38,5,,,,
1935,Puls,1999,3,6,20,10,34,5,,,,
7811,Stranded,1981,2,2,20,7,33,5,,,,
165557,Quizduell: Das Spiel,2014,2,6,30,12,35,5,,,,
263189,Harry Potter: A Year at Hogwarts,2018,1,8,45,7,104,5,,,,
27863,Lützen,1983,2,2,90,12,33,5,,,,
1232,Saludos Amigos!,1996,4,7,70,14,79,5,,,,
204541,Demon Espionage,2016,3,6,60,8,46,7,,,,
38340,Scene It? Seinfeld,2008,2,12,2,13,174,5,,,,
7344,Challenge Golf at Pebble Beach,1973,1,4,90,12,56,5,,,,
9969,Speculation,2003,3,5,60,10,55,5,,,,
4649,Tower Siege,2000,2,2,60,12,44,5,,,,
7762,Transfer,1983,2,2,10,10,36,5,,,,
129955,Dragi Drache,2012,2,4,20,4,51,5,,,,
,Sexy,,,,,,,,,,,
148099,Worker Placement,2014,2,5,45,10,69,5,,,,
127048,Penny Arcade: Paint The Line ECG - Red Tide,2012,2,2,35,13,114,5,,,,
129944,Hey Froggy!,2012,2,4,10,10,51,5,,,,
166929,Monster Laundry,2014,2,5,15,7,58,5,,,,
122711,"""La Garde recule!""",2011,2,2,60,0,34,5,,,,
154477,Canopy Walk,2014,2,2,30,14,92,5,,,,
34374,Hang Four,2008,2,4,20,8,40,5,,,,
1624,Quest of the Magic Ring,1975,2,7,60,10,30,5,,,,
254546,Lost Galaxy: The Intergalactic Card Game,2018,2,4,15,8,91,6,,,,
4119,Challenge Yahtzee,1974,2,4,30,8,99,5,,,,
3626,Demons,1979,1,4,60,12,121,5,,,,
14001,Speed,1938,2,5,30,7,79,5,,,,
63897,Shave a Sheep,2010,2,4,15,5,310,5,,,,
3914,Splat!,1990,2,4,30,6,161,5,,,,
185375,Stormweavers,2016,2,5,50,14,32,5,,,,
61475,Trivial Pursuit: The Beatles Collector's Edition,2009,2,36,60,12,55,5,,,,
8600,up N dn,2003,3,4,20,8,45,5,,,,
6333,Mighty Warriors,1991,2,4,60,8,48,5,,,,
252374,FReNeTiC,2018,2,12,20,8,36,5,,,,
34866,Crossword,1978,1,10,5,0,38,5,,,,
88167,Apples to Apples: Family,2010,4,16,15,8,64,5,,,,
65559,Take the Cake,2010,2,4,15,4,82,5,,,,
6233,Trivial Pursuit: Know-It-All Edition,1998,2,6,90,12,52,5,,,,
274906,Scram,2019,2,6,30,8,51,5,,,,
13460,Obscura Tempora,2005,2,6,45,10,131,5,,,,
86040,Koekie Loeren,2010,2,2,15,8,33,5,,,,
237704,Grande y Peludo,2017,4,8,30,8,33,5,,,,
53279,Wo war's?,2009,1,5,30,7,77,5,,,,
217275,Kakerlaken-Duell,2017,2,2,25,8,52,5,,,,
174,T-Rex,1999,3,5,45,10,266,5,,,,
131499,Counting Fun,2012,2,4,10,2,35,5,,,,
241490,Pool Party,2018,2,4,10,6,73,5,,,,
4248,City States of Arklyrell,1983,2,4,120,10,39,5,,,,
282341,House Flippers,2019,2,4,15,7,81,5,,,,
159227,Teddy's Colors & Shapes,2014,1,4,5,2,30,5,,,,
187787,Nerdy Inventions,2015,2,4,30,8,304,5,,,,
3473,RisiKard!,1996,3,6,20,0,32,5,,,,
2854,Exploration,1967,2,5,45,8,119,5,,,,
17849,Xochintlan,1996,2,5,20,10,43,5,,,,
14040,¡New Amici!,2004,2,4,30,10,40,5,,,,
161743,TacDex: Pirates,2014,2,2,10,8,42,5,,,,
3356,Musketeers,1985,1,3,60,12,38,5,,,,
7960,Flags of the World,1998,2,9,15,8,168,5,,,,
6678,Cube Checkers,1997,2,2,30,6,37,5,,,,
24168,Pirates: Quest for Davy Jones' Gold,2006,2,4,60,8,176,5,,,,
153470,Japanese: The Game,2014,1,6,10,12,57,5,,,,
52276,Captain Pirate,2009,4,7,0,8,48,5,,,,
794,Foil,1968,2,4,60,10,159,5,,,,
168204,Sesam,,,,,,,,,,,
4849,The Charade Game,1985,4,12,60,10,49,5,,,,
6230,Snafooey,1982,2,6,10,8,56,5,,,,
28717,Monster Mayhem,2007,2,5,30,10,133,5,,,,
6766,Top Gun: The Game of Modern Fighter Combat,1986,2,6,60,12,92,5,,,,
10175,The Wonderful World of Disney Trivia 2: The Sequel,2000,4,0,45,10,43,5,,,,
27712,Tintenherz,2007,2,6,40,10,75,5,,,,
37497,Bilekuosi,2008,2,6,60,0,33,5,,,,
26516,Boxers or Briefs?,2005,4,10,30,18,216,5,,,,
575,Das Kollier,2000,3,6,30,10,66,5,,,,
63900,Pirate Plank,2010,2,4,20,7,170,5,,,,
3631,Flinke Flitzer,2000,2,4,10,4,62,5,,,,
2089,Das Letzte Kamel,1989,2,6,45,8,71,5,,,,
165559,Sau-Bande!,2014,2,4,15,4,50,5,,,,
5089,Harry Potter Halls of Hogwarts,2002,2,4,45,8,48,5,,,,
198513,Cosmic Pioneers,2016,2,4,60,13,41,5,,,,
3150,Taktvoll,1993,3,8,30,12,31,5,,,,
5851,Quest,1978,2,6,45,0,30,5,,,,
191110,Sugi,2016,2,5,30,10,131,5,,,,
23292,Gold Thief,2006,2,5,5,8,100,5,,,,
40115,Scattergories: The Card Game,2008,2,8,25,8,78,5,,,,
27155,J'te Gage Que...,2006,4,50,120,12,425,5,,,,
11751,No Peeking!,1977,1,4,15,3,43,5,,,,
285540,Wurf & Weg,2019,2,6,10,8,35,5,,,,
6383,Life Style,1989,3,6,60,16,179,5,,,,
108156,Tante Trudels Trödel,2011,2,4,20,7,52,5,,,,
130388,Hungry Hungry Hipsters,2012,2,8,30,13,39,6,,,,
26687,The Really Nasty Motor Racing Game,2006,2,6,0,0,59,5,,,,
27387,Bungee,2007,2,5,30,8,98,5,,,,
7296,Goth: The Game of Horror Trivia,2002,2,4,60,13,66,5,,,,
2697,Spice Navigator,1999,2,5,90,8,53,5,,,,
1857,Time War: A Game of Time Travel and Conflict,1979,2,4,120,12,63,5,,,,
203019,Million Dollars But... The Game: Expansion Pack 1,2016,3,10,45,17,43,5,,,,
160406,Khrysos Hunters,2014,2,4,25,10,41,5,,,,
218574,Quizoo,2017,2,8,15,6,33,5,,,,
169988,Pancake Pile-Up,2014,2,12,5,4,33,5,,,,
208,Ex & Hopp,1996,2,6,30,10,68,5,,,,
4655,Battle of the Halji,1987,2,6,180,12,48,5,,,,
80028,The Game of LIFE: The Haunted Mansion - The Disney Theme Park Edition,2010,2,6,45,9,85,5,,,,
18199,What's GNU?,2004,2,6,0,5,43,5,,,,
103811,X Marks the Spot,2011,2,4,30,10,45,5,,,,
19114,Captain Treasure Boots,2005,2,6,40,12,110,5,,,,
3290,Maskenball Venezia,1999,5,12,20,10,71,5,,,,
15991,Jenga Casino,2000,2,8,30,18,35,5,,,,
191043,The Cohort,2016,2,6,30,10,94,6,,,,
157294,Cat 10,2013,2,6,15,6,34,5,,,,
192696,Orphans & Ashes,2016,2,2,45,13,50,5,,,,
148115,Dubious Alliance Fantasy Card Trading Game,2013,3,7,60,12,33,6,,,,
45437,Trivial Pursuit: Best of Genus,2008,2,36,90,12,43,5,,,,
187550,Irresponsibility: The Mr Toast Card Game,2015,2,4,20,7,88,5,,,,
1975,Stamp,1992,3,6,30,8,33,5,,,,
36234,Michelangelo,2008,2,5,45,12,43,5,,,,
2178,Römer,1990,2,4,45,12,54,5,,,,
195195,Monster Rejects,2016,2,5,0,18,80,5,,,,
5433,The Crocodile Hunter Game,1994,2,4,30,5,60,5,,,,
163263,Sea Kings,2015,2,6,45,10,37,5,,,,
7187,Finding Nemo,2003,2,4,20,5,45,5,,,,
122820,Mistrz Słowa,0,2,10,30,8,43,5,,,,
9272,Jade König,1986,2,6,90,8,37,5,,,,
154602,Night of the Grand Octopus,2014,3,5,20,7,376,5,,,,
12316,Sky My Husband,2004,2,8,15,12,33,5,,,,
137354,Trifecta,2013,2,2,20,8,37,5,,,,
16145,Mango Tango,2005,2,7,15,10,30,5,,,,
157942,Teratozoic,2014,2,6,60,13,36,5,,,,
232162,Kitten Casualty,2017,2,5,30,8,30,6,,,,
133633,RARRR!!,2014,3,6,60,8,155,5,,,,
8997,Scattergories Junior,1989,2,4,10,8,81,5,,,,
34091,Trivial Pursuit: Genus (2) Edition (German),1995,2,36,60,0,40,5,,,,
122873,Cartes sur Table,2012,3,7,30,14,36,5,,,,
31909,Die Jagd nach dem Gral,2007,2,8,60,0,58,5,,,,
130624,Feed the Woozle,2012,2,5,15,3,78,5,,,,
188968,Bacon Wars,2015,2,4,30,6,48,5,,,,
166371,El Luchador Fantastico Grande,2015,2,4,45,13,38,5,,,,
3089,Bounty Hunter: Shootout at the Saloon,1982,2,2,10,12,147,5,,,,
182238,Joe Connaissant,2011,2,20,30,10,32,5,,,,
130724,Mimikri,2012,2,4,20,6,33,5,,,,
39180,Wordquest,2009,2,4,30,8,145,5,,,,
152247,Quizmysteriet,2013,2,10,30,9,40,5,,,,
7259,Management Material: Information Technology Edition,2003,2,5,30,12,110,5,,,,
14625,Stare! Junior Edition,2002,2,10,60,6,39,5,,,,
28699,Kryptonim: Lew Morski,0,2,2,60,0,38,5,,,,
159536,Hungry as a Bear,2014,1,3,5,2,87,5,,,,
223811,Archmage Origins,2017,2,4,20,8,36,5,,,,
137017,Ovo,2013,2,4,20,8,91,5,,,,
6219,Ice Lake,2002,2,4,20,9,43,5,,,,
41152,Out of Sight,2008,2,4,20,8,50,5,,,,
285165,Tatort Tonne,2019,2,10,15,8,34,5,,,,
33836,Le Cercle,2007,4,10,60,0,31,5,,,,
1909,Nomadi,1995,2,5,60,10,52,5,,,,
13333,Dead Hand Chaos Poker,2004,2,10,5,11,46,5,,,,
40656,Catch the Mice,2009,2,4,20,8,76,5,,,,
191657,Dr. Gomb,2016,1,5,45,8,42,5,,,,
145632,NFL Game Day,2013,2,4,0,9,58,5,,,,
13392,Perfidious Albion: Napoleon's (Hypothetical) Invasion of England,,,,,,,,,,,
10805,A Dark and Bloody Ground,2004,1,2,0,12,48,5,,,,
5679,Mario Party-e,2003,2,4,30,7,33,5,,,,
19307,Barricade,1974,2,2,30,0,31,5,,,,
238825,Cards Against Downtime,2017,3,99,45,17,32,5,,,,
22682,Panda,,,,,,,,,,,
133246,Bop-It Extreme,1998,1,0,0,8,53,5,,,,
203410,Ascended,2016,1,4,90,14,32,6,,,,
128885,Blockers! The Card Game,2012,2,4,30,8,64,5,,,,
10525,Football Champions,2001,2,2,75,10,80,7,,,,
5936,Sorry!  Card Game,2002,2,4,20,6,34,5,,,,
184473,Mystery! Motive for Murder,2015,1,5,90,10,100,5,,,,
229319,Human Interface: Be a Better Human,2018,1,5,90,14,137,6,,,,
30741,Surf's Up,,,,,,,,,,,
3492,Dragon Storm,1996,2,8,120,0,39,5,,,,
2190,Star Trek: The Card Game,1996,2,2,45,10,188,5,,,,
5282,Raise the Titanic,1987,2,4,30,8,30,5,,,,
22724,Zombie Rally,2005,2,6,15,12,53,5,,,,
9016,Treasure Hunt,1989,2,2,30,10,41,5,,,,
25229,Rommel y Montgomery,1982,2,4,90,12,39,5,,,,
6004,The Indian Mutiny,1988,2,2,300,12,82,5,,,,
9646,Where in the World?,1986,2,6,45,8,49,5,,,,
153496,Azteka,2014,2,3,20,8,40,5,,,,
227847,Brezhnev's War: NATO vs. the Warsaw Pact in Germany,,,,,,,,,,,
9507,Dynamite,1988,2,4,20,4,57,5,,,,
180292,Stingy,2015,2,6,50,10,82,5,,,,
66256,Triplica,2010,1,6,15,7,45,5,,,,
8585,Home Improvement,1993,2,6,90,12,43,5,,,,
161206,Pequenas Igrejas,,,,,,,,,,,
8332,Red Beach One: Tarawa,1991,1,1,120,0,88,5,,,,
140988,ElfQuest Adventure Game,2015,1,4,60,12,53,5,,,,
31360,Laborigines,2007,2,6,30,0,50,5,,,,
150925,Hold Your Breath!,2014,2,4,20,6,182,5,,,,
28511,Scene it? Disney Deluxe Edition,2005,2,12,45,6,59,5,,,,
7586,An Enchanting Evening,1981,2,2,60,18,49,5,,,,
8024,Up Scope! Tactical Submarine Warfare in the 20th Century,1978,2,2,60,12,52,5,,,,
16632,GOPS,0,2,3,10,6,46,5,,,,
40376,Crazy Chefs,2008,2,5,20,0,51,5,,,,
4853,Tripoley,1937,2,9,60,8,799,5,,,,
181153,Butts away! Heroes,2015,2,5,30,6,48,5,,,,
147039,Larceny,2013,3,10,5,12,34,6,17193,1,,
279646,Your Worst Nightmare,2017,2,4,0,12,38,5,,,,
58672,Hit the Hat,2010,2,4,20,4,51,5,,,,
267030,The Singaporean Dream,2018,2,6,20,18,58,5,,,,
4431,Chess Race,1976,2,4,45,8,30,5,,,,
1242,Cut and Run,1988,3,6,60,12,54,5,,,,
6582,Let's Do Lunch!,2000,2,2,20,12,68,5,,,,
42969,Hagoth: Builder of Ships,2010,2,4,20,6,159,5,,,,
16067,Star Wars: Electronic Galactic Battle,1997,1,2,30,5,119,5,,,,
23293,Räuber,2006,2,5,45,8,38,5,,,,
30239,Der Goldene Kompass,2007,2,4,60,10,240,5,,,,
24487,Pirates of the Caribbean Buccaneer,2006,2,4,45,8,85,5,,,,
41995,Monopoly: Star Trek Continuum Edition,2009,2,6,120,8,51,5,,,,
11701,America Triumphant: The Battle of the Bulge,2003,2,2,90,12,62,5,,,,
15613,Scruples: Millennium Edition,1999,4,12,30,18,55,5,,,,
39389,Turtle Shells,2009,2,4,20,0,34,5,,,,
1862,Avalon,1994,3,6,45,8,32,5,,,,
14758,Slammer,2004,2,4,15,8,32,5,,,,
95021,Ninja vs Robot,2011,1,1,5,7,30,5,,,,
252892,Here Comes the Dog,2018,2,4,45,9,117,5,,,,
3915,Won Over,1983,2,4,45,8,38,5,,,,
254494,Dodoresque,2018,2,4,30,8,56,5,,,,
4340,Combots,1983,2,2,20,12,40,5,,,,
19475,Spingo,1980,2,8,20,8,49,5,,,,
136856,Simsala Hopp,2013,2,4,20,5,47,5,,,,
206516,Mine All Mines,2017,2,5,30,10,45,5,,,,
148534,Sauschwer,2013,3,8,30,10,40,5,,,,
57276,Crazy Dancing,2009,6,24,30,8,56,5,,,,
40871,Crunch: The Game for Utter Bankers,2009,2,4,45,12,374,5,,,,
87681,Za Dan,2009,5,8,20,8,38,5,,,,
2101,Orbit War,1983,2,2,60,12,33,5,,,,
137152,Mucca Pazza,2013,2,4,15,4,107,5,,,,
41958,Mäuse Würfeln,2000,2,4,30,5,31,5,,,,
33646,Flippin' Frogs,2007,2,4,30,0,67,5,,,,
10291,Ready! Set! Spaghetti!,1989,2,4,10,6,114,5,,,,
4297,Dallas: A Game of the Ewing Family,1980,2,7,120,12,90,5,,,,
6892,Tarawa: Bloody Betio,1992,1,1,360,12,32,5,,,,
246754,Zoinx!,2018,2,4,15,8,54,5,,,,
11483,Vittoria,1992,2,2,0,12,41,5,,,,
219278,Dread Draw,2017,2,5,30,14,35,5,,,,
2537,Draco & Co,2001,3,6,60,12,371,5,,,,
38665,Don't Say It,2008,4,0,0,6,44,5,,,,
1330,Savannah Café,2001,2,4,20,7,401,5,,,,
3682,Go For The Green,1973,1,4,60,10,46,5,,,,
40654,This Big!,2009,2,6,15,8,53,5,,,,
4654,Rigamarole,2002,4,12,85,16,51,5,,,,
202994,Amasser Dragons,2016,2,6,180,13,31,7,,,,
1093,Jolly Roger,1992,3,5,30,8,35,5,,,,
21729,Snake Lake,2006,3,6,30,8,107,5,,,,
182049,Taste of Poland,2015,2,5,20,8,101,5,,,,
28444,Chaotic,2007,2,2,60,11,70,5,,,,
18163,Balancing Moon,0,1,4,10,3,36,5,,,,
47258,Soul Hunters,2009,2,4,60,10,63,5,,,,
7604,Final Fantasy IX Tetra Master Card Game,2001,2,2,20,10,40,5,,,,
4999,Jet World,1975,2,4,60,8,35,5,,,,
173637,Monopoly:  80th Anniversary Edition,2015,2,8,180,8,141,5,,,,
10544,Master Quiz,0,2,6,90,0,51,5,,,,
5798,United Nations: A Game of World Domination in Our Time,1982,2,4,60,7,48,5,,,,
14935,Slow Freight,2004,2,4,0,10,65,5,,,,
2577,Face-it,2001,2,4,20,5,38,5,,,,
15109,Tegn og gæt,0,4,12,0,8,50,5,,,,
135077,Clockwork Kingdom,2015,2,4,60,12,56,5,,,,
29517,Konkurencja,2007,2,4,60,13,43,5,,,,
8452,Unconditional Surrender,1984,2,2,90,12,34,5,,,,
22571,Spit!,2004,2,2,15,8,69,5,,,,
3701,Smear,1999,2,6,30,6,54,5,,,,
15828,Schnapp,,,,,,,,,,,
207713,The Lords of Rock: Mosh Pit,2016,2,6,10,8,40,5,,,,
3863,007 James Bond: Live and Let Die,1985,2,2,45,8,36,5,,,,
103687,Lamborghini: The Official Race Game,2011,2,5,45,10,38,5,,,,
162071,Vaults,2015,2,4,30,12,130,5,,,,
25271,Das Jagdspiel,1954,2,8,45,8,32,5,,,,
1640,Blockbusters,1982,3,6,30,10,56,5,,,,
